Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
August 2009,Goli CHPS,1,0,20,,,,,,,,,,1,2,,,,,1,,,1,,3,,49,8
August 2009,Nanvilli Health Centre,6,0,66,,,,,,,,,,4,,,,1,,2,,,3,,7,,14,5
August 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kanyini CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Sombo Health Centre,6,0,23,,,,,,,,,,,5,,,2,,15,2,,3,,35,,125,8
August 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Naro CHPS,5,0,15,,,,,,,,,,,,,,,,,,,1,,2,,14,1
August 2009,Nadowli District Hospital,24,0,201,,,17,,15,,,8,867,7,28,,,5,,,,,7,,3,,,10
August 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Dapuori Health Centre,2,0,30,,,2,,3,,3,,,,,,,,,,,,,,,,,
August 2009,Takpo Health Centre,11,0,15,,,1,,,,,,,,8,,,,,10,,,3,,12,,65,14
August 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Duong CHPS,9,0,79,,,2,,17,,,,,,,,,,,,,,,,4,,12,4
August 2009,Sankana CHPS,4,0,15,,,,,,,,,,,,,,,,2,,,,,3,,22,2
August 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Jang Health Centre,6,0,50,,,2,,,,,,,6,,,,1,,1,,,,,25,,64,10
September 2009,Charikpong Health Centre,10,0,54,,,,,1,,,,,,1,,,,,,,,3,,11,,50,
September 2009,Sampina CHPS,,,32,,,7,,,,7,,,,,,,,,1,,,,,2,,21,11
September 2009,Nator CHPS,,,17,,,,,,,,,,,,,,,,,,,,,3,,13,1
September 2009,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,9,,,6,,5,,,,,,,122,
September 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Cheri-Sombo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kaleo Health Centre (Immaculate Conception),7,0,77,,,,,,,,4,,7,2,,,6,,3,,7,7,,16,,99,
September 2009,Goli CHPS,2,0,21,,,,,1,,,,,,3,,,,,,,,,,,,35,4
September 2009,Nanvilli Health Centre,12,0,78,,,1,,1,,,,,5,,,,1,,2,,7,,,4,,31,9
September 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kanyini CHPS,,,2,,,,,,,,,,,,,,,,,,,,,7,,43,
September 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Sombo Health Centre,3,0,37,,,3,,,,,,3,2,8,,,9,,9,,3,2,,19,,157,14
September 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Naro CHPS,5,0,8,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Nadowli District Hospital,38,0,251,4,,6,,8,,3,,1093,17,34,,,,,,,9,11,,,,,5
September 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Dapuori Health Centre,3,0,26,,,1,,,,,,,,,,,,,3,,,,,8,2,50,11
September 2009,Takpo Health Centre,7,0,40,,,1,,,,,,,,13,,,,,7,,,2,,17,,88,18
September 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Duong CHPS,6,0,6,,,1,,6,,,,,,,,,,,,,,,,4,,16,3
September 2009,Sankana CHPS,2,0,29,,,,,,,,,,,,,,,,,,,,,1,,15,2
September 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Jang Health Centre,12,0,69,,,,,2,,,,,3,,,,3,,2,,,3,,18,,117,8
October 2009,Charikpong Health Centre,11,0,67,,,2,,1,,,,,,4,,,3,,,,,3,,26,,168,9
October 2009,Sampina CHPS,1,0,33,,,,,3,,,,,1,,,,,,1,,,,,3,,46,5
October 2009,Nator CHPS,1,0,9,,,,,,,,,,,,,,1,,,,1,2,,1,,17,2
October 2009,Kpazie CHPS,,,1,,,,,,,,,,,,,,,,,,,,,1,,7,2
October 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Cheri-Sombo CHPS,,,5,,,,,,,,,,,,,,,,,,,,,4,,,2
October 2009,Kaleo Health Centre (Immaculate Conception),20,0,73,,,,,,,,,2,6,,,,7,,4,,,6,,42,,187,3
October 2009,Goli CHPS,,,15,,,1,,,,1,,,,2,,,,,,,,,,2,,3,11
October 2009,Nanvilli Health Centre,9,0,59,,,,,,,,,,16,,,,,,5,,,6,,2,,28,2
October 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kanyini CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Sombo Health Centre,9,0,24,,,1,,2,,,,243,2,6,,,,,15,,,5,,30,,184,8
October 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Naro CHPS,6,0,11,,,,,,,,,,,,,,,,,,,,,,,15,
October 2009,Nadowli District Hospital,40,0,232,1,,10,,9,,3,,985,21,28,,,6,,,,2,17,,1,,,9
October 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Dapuori Health Centre,2,0,18,,,,,,,,,,2,,,,,,3,,,,,14,,62,2
October 2009,Takpo Health Centre,5,0,41,,,2,,1,,,,,,11,,,5,,11,,,5,,21,,135,18
October 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Duong CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Sankana CHPS,1,0,16,,,1,,2,,,,,,,,,1,,3,,,,,1,,5,6
October 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Jang Health Centre,17,0,42,,,,,,,,,,1,,,,1,,4,,,1,,67,,14,4
November 2009,Charikpong Health Centre,11,0,58,,,2,,1,,,,,,2,,,2,,9,,1,4,,10,,66,11
November 2009,Sampina CHPS,,,21,,,,,,,,,,,,,,,,1,,,,,,,15,10
November 2009,Nator CHPS,,,12,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Nadowli Subdistrict Health Centre,,,33,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Cheri-Sombo CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kaleo Health Centre (Immaculate Conception),7,0,100,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Goli CHPS,,,12,,,,,1,,,,,,,,,,,2,,,,,,,1,6
November 2009,Nanvilli Health Centre,5,0,49,,,,,,,,,,1,,,,,,,,2,2,,2,,4,1
November 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kanyini CHPS,,,7,,,,,,,,,54,,,,,,,,,,,,9,,22,2
November 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Sombo Health Centre,8,8,29,,,1,,2,,,,2,3,,,,7,,6,2,5,3,,44,,61,14
November 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Naro CHPS,1,0,9,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Nadowli District Hospital,25,0,241,,,,,,,,,778,6,30,,,6,,,,2,10,,5,,,4
November 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Dapuori Health Centre,3,0,18,,,,,,,,,,,,,,5,,6,2,,,,5,,27,
November 2009,Takpo Health Centre,5,0,49,,,1,,,,,,,,,,,3,,8,,,,,15,,73,
November 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Duong CHPS,1,0,12,,,3,,2,,1,,,,,,,,,1,,,,,8,2,16,1
November 2009,Sankana CHPS,,,26,,,1,,4,,,,,,,,,4,,4,,,,,6,,22,5
November 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Jang Health Centre,11,0,35,,,,,,,,,,2,,,,1,,1,,2,1,,22,,11,2
December 2009,Charikpong Health Centre,11,0,53,,,2,,,,,,,2,2,,,,,8,,,,,25,,17,4
December 2009,Sampina CHPS,,,24,,,,,,,,,,,,,,,,1,,2,,,3,,7,6
December 2009,Nator CHPS,3,0,9,,,,,,,,,,,,,,,,1,,,,,5,,15,2
December 2009,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,3,,3,
December 2009,Cheri-Sombo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,2,,8,1
December 2009,Kaleo Health Centre (Immaculate Conception),6,0,77,,,,,,,,,8,7,3,,,10,,6,,1,2,,21,,54,6
December 2009,Goli CHPS,,,10,,,,,1,,,,,,1,,,,,,,,2,,2,,,
December 2009,Nanvilli Health Centre,6,0,62,,,,,1,,,,,8,,,,,,,,5,,,2,,10,3
December 2009,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kanyini CHPS,,,5,,,,,,,,,,,,,,,,,,,,,3,,12,
December 2009,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Sombo Health Centre,3,0,28,,,1,,10,,,,,4,6,,,2,,14,,,3,,30,,58,5
December 2009,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Naro CHPS,2,0,9,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Nadowli District Hospital,33,0,238,1,,10,,9,,,,698,14,37,,,23,,,,5,9,,,,,10
December 2009,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Dapuori Health Centre,2,0,19,,,,,,,,,,,,,,2,,6,,1,,,7,1,31,5
December 2009,Takpo Health Centre,6,0,45,,,,,1,,,,,,7,,,,,10,,,,,,,54,14
December 2009,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Duong CHPS,2,0,16,,,,,1,,,,,,,,,,,,2,,1,,3,,16,3
December 2009,Sankana CHPS,,,21,,,,,,,,,,,,,,,,3,,,,,4,,10,
December 2009,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2009,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Jang Health Centre,10,0,49,,,1,,,,,,,,,,1,2,,4,,2,,,29,,6,13
January 2010,Charikpong Health Centre,9,0,42,,,,,,,,,,,,,,,,15,,,,,23,,36,9
January 2010,Sampina CHPS,1,0,38,,,,,,,,,,,,,,,,3,,,,,4,,9,
January 2010,Nator CHPS,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,12,,11,1
January 2010,Cheri-Sombo CHPS,,,8,,,,,,,,,,,,,,,,,,,,,2,,6,1
January 2010,Kaleo Health Centre (Immaculate Conception),4,0,115,,,,,,,,,7,1,6,,,6,,3,,2,6,,65,,79,5
January 2010,Goli CHPS,,,10,,,,,1,,,,,,,,,,,1,,,,,,,1,3
January 2010,Nanvilli Health Centre,2,0,24,,,,,,,,,,11,,,,2,,8,,,,,12,,15,4
January 2010,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kanyini CHPS,,,8,,,,,,,,,,,,,,,,,,,,,4,,14,
January 2010,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sombo Health Centre,4,0,34,,,1,,,,,,,,,,,10,,,,,,,,,49,
January 2010,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Naro CHPS,6,0,14,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Nadowli District Hospital,28,1,245,3,,13,,12,,1,,792,20,61,,,10,,,,3,12,,4,,,10
January 2010,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Dapuori Health Centre,2,0,24,,,,,,,,,,2,,,,,,1,,,,,18,12,10,7
January 2010,Takpo Health Centre,4,0,44,,,1,,,,,,,,7,,,3,,12,,,,,34,,48,18
January 2010,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Duong CHPS,1,0,18,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Sankana CHPS,1,0,20,,,,,,,,,,,,,,2,,4,,,,,20,,29,
January 2010,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2010,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Jang Health Centre,5,0,43,,,1,,1,,,,,,,,,6,,1,,,,,16,,10,9
February 2010,Charikpong Health Centre,11,0,54,,,1,,,,,,,,3,,,,,10,,,,,10,,32,20
February 2010,Sampina CHPS,2,0,40,,,3,,,,3,,,1,,,,,,2,,,,1,4,,8,12
February 2010,Nator CHPS,2,0,12,,,,,,,,,,,,,,1,,3,,,,,12,,12,7
February 2010,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Nadowli Subdistrict Health Centre,,,,,,,,,,,,,,,,,,,,,,,,4,,6,
February 2010,Cheri-Sombo CHPS,,,4,,,,,,,,,,,,,,2,,1,,,,,1,,4,2
February 2010,Kaleo Health Centre (Immaculate Conception),4,0,68,,,,,,,,,2,1,3,,,,,7,,8,2,,24,,52,4
February 2010,Goli CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,,1
February 2010,Nanvilli Health Centre,6,0,32,,,,,,,,,,7,,,,2,,1,,,,,2,,18,
February 2010,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kanyini CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,7,1
February 2010,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Sombo Health Centre,7,0,31,,,,,,,,,,2,2,,,3,,2,,1,1,,14,,28,12
February 2010,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Naro CHPS,2,0,14,,,,,,,,,,,,,,,,,,,,,4,,1,1
February 2010,Nadowli District Hospital,36,0,238,3,,8,,8,,1,,,35,38,,,11,,,,4,4,,,,,12
February 2010,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Dapuori Health Centre,2,0,32,,,,,,,,,,,,,,,,,,,,,14,,11,1
February 2010,Takpo Health Centre,1,0,49,,,2,,,,,,,,17,,,1,,8,,3,1,,24,,47,15
February 2010,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Duong CHPS,2,0,19,,,,,6,,,,,,,,,,,,,,1,,5,,3,3
February 2010,Sankana CHPS,1,0,20,,,1,,1,,,,,,2,,,,,8,,,,,10,,27,7
February 2010,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2010,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Jang Health Centre,12,0,59,,,,,,,,,,,,,,2,,,,,,,5,,23,4
March 2010,Charikpong Health Centre,8,0,57,,,,,,,,,,2,1,,,2,,,10,,1,,18,,32,16
March 2010,Sampina CHPS,2,0,32,2,,4,,,,4,,,,,,6,,,3,,,,,2,,8,10
March 2010,Nator CHPS,1,0,10,,,,,,,,,1,,,,,,,,,2,2,,11,,19,7
March 2010,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Nadowli Subdistrict Health Centre,,,8,,,,,,,,,,,,,,,,,,,,,16,,37,
March 2010,Cheri-Sombo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,9,,2,2
March 2010,Kaleo Health Centre (Immaculate Conception),10,0,95,,,,,,,,,,2,2,,,6,,10,,6,6,,30,,67,16
March 2010,Goli CHPS,,,13,,,,,,,,,,,1,,,,,,,,,,,,3,4
March 2010,Nanvilli Health Centre,5,0,52,,,,,,,,,,8,,,,2,,8,,2,,,5,,10,9
March 2010,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kanyini CHPS,,,13,,,,,,,,,,,,,,,,,,,,,5,,9,1
March 2010,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Sombo Health Centre,11,0,42,,,1,,,,,,,,1,,,4,,1,,5,4,,36,13,35,2
March 2010,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Naro CHPS,6,0,25,,,,,,,,,,,,,,2,,,,,,,,,10,
March 2010,Nadowli District Hospital,40,0,252,4,,12,,8,,1,,666,49,21,,,11,,1,,7,6,1,,,,8
March 2010,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Dapuori Health Centre,1,0,33,,,1,,,,,,,1,,,,,,1,,,,,10,,33,6
March 2010,Takpo Health Centre,9,0,67,,,1,,,,,,,,11,,,8,,8,,,1,,17,,27,24
March 2010,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Duong CHPS,1,0,13,,,,,2,,,,,,,,,,,2,,,,,6,,9,5
March 2010,Sankana CHPS,,,30,,,2,,1,,,,,,,,,1,,5,,,,,14,,28,6
March 2010,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2010,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Jang Health Centre,12,0,55,,,,,,,,,,,,,,3,,,,,,,21,,1,7
April 2010,Charikpong Health Centre,16,0,48,,,,,,,,,,2,1,,,1,,17,,1,,,29,,29,10
April 2010,Sampina CHPS,3,0,28,,,7,,,,7,,,,,,,1,,1,,,,,3,,3,4
April 2010,Nator CHPS,1,0,16,,,1,,1,,,,,,,,,1,,,,,5,,8,,9,9
April 2010,Kpazie CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nadowli Subdistrict Health Centre,,,8,,,,,,,,,,,,,,,,,,,1,,19,,21,5
April 2010,Cheri-Sombo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,2,,6,2
April 2010,Kaleo Health Centre (Immaculate Conception),10,0,87,,,,,,,,,10,2,4,1,,15,,8,,4,7,,28,,40,5
April 2010,Goli CHPS,,,17,,,,,,,,,,,,,,,,,,1,,,5,,18,2
April 2010,Nanvilli Health Centre,10,0,55,,,,,1,,,1,,4,,,,,,,,,,,,,9,
April 2010,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kanyini CHPS,,,8,,,,,,,,,,,,,,,,,,1,,,,,5,3
April 2010,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Sombo Health Centre,4,0,31,,,,,,,,,,,2,,,10,,2,,3,,,30,,22,9
April 2010,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Naro CHPS,1,0,27,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Nadowli District Hospital,42,0,231,4,,14,,5,,7,,780,13,25,,,3,,,,4,3,,,,,5
April 2010,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Dapuori Health Centre,4,0,36,,,,,2,,,,,,,,,,,1,,,,,14,,29,
April 2010,Takpo Health Centre,9,0,49,,,4,,,,,,,,10,,,2,,15,,,2,,22,,17,12
April 2010,Tibani Zambogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Duong CHPS,1,0,17,,,,,,,,,,,,,,,,1,,,,,3,,1,2
April 2010,Sankana CHPS,3,0,29,,,1,,1,,,,,,3,,,1,,5,,,,,,,19,10
April 2010,Gbankor CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2010,Kaleo Health Centre,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Jang Health Centre,17,0,115,,,1,,1,,,,,,,,,,,,,,1,,17,,25,3
May 2010,Charikpong Health Centre,15,0,56,,,5,,,,,,,3,,,,1,,9,,,,,44,,20,9
May 2010,Sampina CHPS,3,0,27,,,,,,,4,,,,,,,,,2,,,,,13,,31,13
May 2010,Nator CHPS,,,18,,,1,,,,1,,,,,,,,,,2,,6,,13,,10,7
May 2010,Kpazie CHPS,,,16,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Ahmadia (nadowli) Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Nadowli Subdistrict Health Centre,,,4,,,,,,,,,,,2,,,10,,2,,3,,,30,,22,8
May 2010,Cheri-Sombo CHPS,,,13,,,2,,,,,,8,,,,,,,,,,,,11,,3,5
May 2010,Kaleo Health Centre (Immaculate Conception),11,0,100,,,,,,,,16,,5,7,,,13,,3,,,5,,51,,58,5
May 2010,Goli CHPS,1,0,17,,,2,,,,,,,1,3,,,,,1,2,,,,16,,14,3
May 2010,Nanvilli Health Centre,4,0,62,,,1,,,,,2,,3,,,,,,5,,8,,,9,,19,4
May 2010,Meguo Mantaari CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Mwaawaare Baamaare CHPS,,,,,,,,,,,,,,,,,,,,,,,,3,,2,
May 2010,Dapuoh CHPS Zone,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kalsegra Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kanyini CHPS,1,0,12,,,,,,,,,,,,,,,,,,,,,10,,1,
May 2010,Nyembale CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Kaaha Ombo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Sombo Health Centre,8,0,24,,,1,,11,,,,,1,,,,9,,10,,3,,,58,1,50,12
May 2010,Piree Kangua CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2010,Naro CHPS,4,0,23,,,1,,,,,,,,,,,,,,,,,,17,,,
May 2010,Nadowli District Hospital,40,0,285,4,,18,,14,,5,872,,16,31,,,9,,,,13,4,,7,,,7
May 2010,Loho (Old and New) CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
