Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
July 2011,Zini Health Centre,6,0,60,,,,,,,,,,,,,,1,,3,,,,,9,,6,1
July 2011,Duwie CHPS,,,20,,,,,,,,,,,,,,2,,2,,,,,16,,32,
July 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Fatchu CHPS,,,12,,,1,,1,,,,,,,,,,,4,,,,,,,2,1
July 2011,Jeffisi Health Centre,6,0,43,,,2,,8,,,,,5,,,,2,,11,,,,,48,,99,7
July 2011,Gwollu Health Center,19,0,191,,,4,,1,,,,,7,21,,,8,,1,,4,5,,,,87,13
July 2011,Sorbelle CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Kupulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,3,,8,
July 2011,Pulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,2,,13,
July 2011,Fielmuo Health Centre,14,0,102,,,,,,,,,7,5,11,,,3,,,,4,6,,392,,192,20
August 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Buo CHPS,,,8,,,,,,,,,,2,,,,,,,,,,,5,,10,
August 2011,Du-west CHPS,,,16,,,,,1,,1,,,,,,,,,,1,,,,,,1,
August 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Zini Health Centre,6,0,62,,,,,,,,92,4,,,,,,,1,,,,,3,,6,3
August 2011,Duwie CHPS,,,22,,,,,,,,,,,,,,,,4,,,,,19,,65,
August 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Fatchu CHPS,,,8,,,2,,2,,1,,,,,,,,,,,,,,1,,2,1
August 2011,Jeffisi Health Centre,2,0,41,,,,,,,,,,2,,,,3,,7,,2,3,,49,,104,4
August 2011,Gwollu Health Center,17,0,193,,,2,,,,,,,,23,,,,,1,,6,3,,1,,192,9
August 2011,Sorbelle CHPS,,,20,,,,,,,,,,1,,,,,,5,,,,,,,23,3
August 2011,Kupulima CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,22,
August 2011,Pulima CHPS,,,5,,,,,,,,,,,,,,,,,,,,,,,46,
August 2011,Fielmuo Health Centre,16,0,172,,,,,,,,,17,10,11,,,7,,,,3,4,,341,,387,14
September 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Buo CHPS,,,52,,,,,,,,,,2,,,,,,,,,,,9,,55,
September 2011,Du-west CHPS,,,10,,,,,1,,5,,,,,,,,,,,,,,,,,
September 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Zini Health Centre,5,0,54,,,,,3,,,,,,,,,1,,2,,1,,,,,21,8
September 2011,Duwie CHPS,,,8,,,,,,,,,,,,,,3,,6,,,2,,12,,89,
September 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Fatchu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,,,2,
September 2011,Jeffisi Health Centre,4,0,40,,,2,,,,,,420,,,,,,,15,,,5,,19,,89,8
September 2011,Gwollu Health Center,24,0,264,,,,,8,,,,,1,23,,,3,,,,,7,,,,524,24
September 2011,Sorbelle CHPS,,,16,,,2,,1,,,,,2,,,,,,2,,,,,5,,61,1
September 2011,Kupulima CHPS,,,15,,,,,,,,,,,,,,,,,,,,,4,,10,
September 2011,Pulima CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,70,
September 2011,Fielmuo Health Centre,19,0,86,,,,,,,,,9,35,9,,,,,,,,1,,256,,526,20
October 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Buo CHPS,,,27,,,,,,,,,,5,,,,,,,,,,,,,53,
October 2011,Du-west CHPS,,,9,,,,,,,2,,,,,,,,,,,,,,5,,7,1
October 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Zini Health Centre,13,0,58,,,,,2,,,,,,3,,,2,,,,4,,,1,,18,3
October 2011,Duwie CHPS,1,0,32,,,,,,,,,,,,,,,,5,,,,,16,,76,
October 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Fatchu CHPS,1,0,19,,,1,,,,,,,1,,,,,,,,,,,,,4,1
October 2011,Jeffisi Health Centre,3,0,35,,,,,,,,,,,,,,1,,12,,,3,,10,,190,5
October 2011,Gwollu Health Center,18,0,240,,,4,,3,,,,,3,24,,1,10,,,,,2,,,,564,10
October 2011,Sorbelle CHPS,,,14,,,,,2,,1,,,1,,,,,,1,,,,,1,,24,1
October 2011,Kupulima CHPS,,,24,,,,,,,,,,,,,,,,,,,,,,,76,
October 2011,Pulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Fielmuo Health Centre,27,0,79,,,,,,,,,,,3,,,3,,,,,,,,,466,21
November 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Buo CHPS,,,36,,,,,,,,,,1,,,,,,,,,,,5,,28,
November 2011,Du-west CHPS,,,5,,,,,,,,,,,,,,,,,,,,,6,,9,
November 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Zini Health Centre,12,0,50,,,1,,,,,,,,,,,8,,1,,,,,6,,15,3
November 2011,Duwie CHPS,,,20,,,,,,,,,,,,,,2,,3,,,1,,7,,23,
November 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Fatchu CHPS,1,0,15,,,2,,,,5,,,1,,,,,,,1,,,,4,,,
November 2011,Jeffisi Health Centre,2,0,45,,,3,,,,,,,2,,,,4,,4,,,5,,7,,163,4
November 2011,Gwollu Health Center,14,0,198,,,2,,3,,,,,2,30,,,2,,,,,1,,,,300,12
November 2011,Sorbelle CHPS,,,24,,,,,,,,,,,,,,,,8,,,,,2,,25,2
November 2011,Kupulima CHPS,,,14,,,,,,,,,,,,,,,,,,,,,4,,5,
November 2011,Pulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,7,
November 2011,Fielmuo Health Centre,17,0,90,,,,,,,1,,,10,8,,,,,,,,,,134,,241,11
December 2011,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Buo CHPS,,,57,,,,,,,,,,3,,,,,,,,,,,8,,26,
December 2011,Du-west CHPS,,,15,,,,,,,1,,,,,,,1,,2,,,2,,8,,12,
December 2011,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Zini Health Centre,3,0,53,,,,,,,,,,1,,,,1,,,,,,,12,,15,6
December 2011,Duwie CHPS,,,19,,,,,,,,,,,,,,1,,4,,,2,,7,,15,2
December 2011,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Fatchu CHPS,,,5,,,,,,,,,,,,,,,,,,,,,1,,2,
December 2011,Jeffisi Health Centre,2,0,66,,,1,,1,,,,,1,,,,1,,2,,,1,,13,,134,2
December 2011,Gwollu Health Center,22,0,156,,,2,,,,,,,2,19,,,4,,,,1,3,,1,,25,3
December 2011,Sorbelle CHPS,1,0,13,,,,,,,,,,,,,,,,2,,,,,,,,
December 2011,Kupulima CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,4,
December 2011,Pulima CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,4,
December 2011,Fielmuo Health Centre,11,0,100,,,,,,,,,3,12,4,,,7,,3,,1,,,203,,270,6
January 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Buo CHPS,,,50,,,,,,,,,,,,,,,,,,,,,2,,1,
January 2012,Du-west CHPS,,,10,,,,,,,,,,,,,,,,,,,,,8,,25,3
January 2012,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Zini Health Centre,,,35,,,,,,,,,2,,1,,,4,,,,1,,,5,,6,4
January 2012,Duwie CHPS,,,15,,,,,,,,,,,,,,7,,8,,,,,17,,62,1
January 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Fatchu CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Jeffisi Health Centre,,,53,,,,,,,,,,,1,,,3,,13,,,,,46,,141,2
January 2012,Gwollu Health Center,23,0,279,,,1,,2,,,,,,25,,,3,,,,,10,,11,,83,10
January 2012,Sorbelle CHPS,2,0,28,,,,,1,,,,,,,,,,,2,,,,,1,,5,
January 2012,Kupulima CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,9,
January 2012,Pulima CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,85,
January 2012,Fielmuo Health Centre,13,0,101,,,,,,,,,21,9,7,,,6,,,,2,5,,156,,187,6
February 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Buo CHPS,,,42,,,,,,,,,,,,,,,,,,,,,,,3,
February 2012,Du-west CHPS,,,10,,,,,,,,,,,1,,,,,1,1,,3,,5,,18,3
February 2012,Tiwii CHPS,,,1,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Zini Health Centre,2,0,29,,,,,,,,,1,1,,,,3,,6,,2,,,19,,28,8
February 2012,Duwie CHPS,,,23,,,,,,,,,,,,,,4,,7,,,1,,23,,66,4
February 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Fatchu CHPS,,,9,,,,,1,,,,,,,,,,,,3,,,,,,4,1
February 2012,Jeffisi Health Centre,6,0,58,,,,,,,,,,2,,,,3,,13,,,2,,49,,172,15
February 2012,Gwollu Health Center,27,0,227,,,3,,1,,,,,,28,,,7,,,,1,1,,18,,76,15
February 2012,Sorbelle CHPS,,,13,,,,,2,,,,,,,,,,,1,,,,,5,,37,5
February 2012,Kupulima CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,8,
February 2012,Pulima CHPS,,,10,,,,,,,,,,,,,,,,,,,,,1,,114,8
February 2012,Fielmuo Health Centre,36,0,92,,,,,,,1,,2,21,4,,1,12,,2,,3,4,,169,,242,11
March 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Buo CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,7,
March 2012,Du-west CHPS,,,7,,1,,,1,2,1,,,,,,,,,,1,,2,,7,,15,4
March 2012,Tiwii CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Zini Health Centre,4,0,49,,,,,,,,,,,1,,,2,,2,,,,,13,,34,4
March 2012,Duwie CHPS,,,13,,,,,,,,,,,,,,4,,4,,,,,17,,48,3
March 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Fatchu CHPS,,,13,,,,,,,,,,1,,,,1,,2,,,,,4,,14,1
March 2012,Jeffisi Health Centre,7,0,55,,,2,,,,,,,3,,,,1,,12,,1,,,36,,152,11
March 2012,Gwollu Health Center,18,0,222,,,5,,3,,,2,,5,22,,,11,,,,,5,1,17,,98,8
March 2012,Sorbelle CHPS,,,26,,,,,,,1,,,,,,,,,1,,,,,9,,45,
March 2012,Kupulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,18,
March 2012,Pulima CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,67,3
March 2012,Fielmuo Health Centre,43,0,99,,,,,,,2,,5,14,6,,,7,,,,1,5,,223,,252,10
April 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Buo CHPS,,,25,,,,,,,,,,,,,,,,,,,,,5,,8,
April 2012,Du-west CHPS,,,7,,,,,,,,,,,,,,1,,1,1,,5,,12,,9,1
April 2012,Tiwii CHPS,,,5,,,,,,,,,,,,,,1,,,,,,,3,,2,
April 2012,Zini Health Centre,1,0,34,,,1,,,,,1,,,,,,1,,8,,1,,,10,,21,6
April 2012,Duwie CHPS,,,16,,,,,,,,,,,,,,,,1,,,,,17,,25,2
April 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Fatchu CHPS,,,14,,,1,,,,,,,,,,,,,1,,,,,1,,4,2
April 2012,Jeffisi Health Centre,5,0,49,,,,,1,,,,,1,1,,,2,,20,,,5,,36,120,81,12
April 2012,Gwollu Health Center,27,0,198,,,1,3,3,,,2,,,26,,,16,,,,4,7,,9,,44,14
April 2012,Sorbelle CHPS,,,13,,,1,,,,1,,,,,,,,,8,,,,,3,,12,5
April 2012,Kupulima CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,13,
April 2012,Pulima CHPS,,,13,,,,,,,,,,,,,,,,,,,,,1,,60,
April 2012,Fielmuo Health Centre,30,0,69,,,1,,1,,,,,7,5,,,8,,,,2,,,110,,107,10
May 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Buo CHPS,,,25,,,,,,,,,,,,,,,,,,,,,1,,3,
May 2012,Du-west CHPS,,,8,,,,,,,,,,,1,,,1,,7,4,,1,,10,,17,2
May 2012,Tiwii CHPS,,,13,,,,,,,,,,,,,,,,,,,,,6,,14,
May 2012,Zini Health Centre,2,0,31,,,1,,,,,13,56,,,,,5,,4,,1,,,13,,17,3
May 2012,Duwie CHPS,,,14,,,,,,,,,,,,,,4,,5,,,4,,7,,31,
May 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Fatchu CHPS,,,5,,,,,,,,,,,,,,1,,,,,,,1,,1,
May 2012,Jeffisi Health Centre,1,0,37,,,2,,,,,,,,1,,18,5,,18,,,4,,37,,157,14
May 2012,Gwollu Health Center,35,0,239,,,1,,2,,,2,,2,18,,,1,,,,3,5,,11,,42,12
May 2012,Sorbelle CHPS,,,20,,,,,,,,,,,,,,,,1,,,,,2,,26,1
May 2012,Kupulima CHPS,,,8,,,,,,,,37,,,,,,,,,,,,,,,16,
May 2012,Pulima CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,84,3
May 2012,Fielmuo Health Centre,23,0,78,,,1,,,,,,2,6,1,,,7,,,,,5,,137,,143,11
June 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Buo CHPS,,,20,,,,,,,,,,,,,,,,,,,,,2,,7,
June 2012,Du-west CHPS,,,6,,,,,1,,,,,,,,,,,2,2,,2,,10,,18,3
June 2012,Tiwii CHPS,,,5,,,,,,,,,,,,,,,,,,,,,9,,,
June 2012,Zini Health Centre,,,36,,,,,,,,,1,,,,,2,,3,,1,,,15,,24,8
June 2012,Duwie CHPS,1,0,22,,,,,,,,,,,,,,2,,7,,,,,20,,55,
June 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Fatchu CHPS,1,0,11,,,,,1,,,,,,,,,2,,1,1,,,,4,,6,3
June 2012,Jeffisi Health Centre,4,0,32,,,,,,,,,,7,,,,3,,18,,,5,,92,,130,4
June 2012,Gwollu Health Center,30,0,192,,,2,,1,,,3,,3,38,,,7,,,,2,,,18,,88,14
June 2012,Sorbelle CHPS,,,29,,,,,,,,,,,,,,,,,,,,,7,,14,4
June 2012,Kupulima CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,1,,18,
June 2012,Pulima CHPS,,,3,,,,,,,,,,,,,,,,,,,,,,,93,2
June 2012,Fielmuo Health Centre,18,0,65,,,,,,,,,23,10,4,,,9,,,,,5,,223,,219,13
July 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Buo CHPS,,,35,,,,,,,,,,,,,,,,,,,,,,,6,
July 2012,Du-west CHPS,,,8,,,2,,,,,,,,,,2,,,,,,3,,11,,20,4
July 2012,Tiwii CHPS,,,17,,,1,,,,,,,,,,,,,,,,,,1,,9,
July 2012,Zini Health Centre,4,0,34,,,,1,3,,,,1,1,2,,,5,,6,,3,,,20,,27,9
July 2012,Duwie CHPS,,,15,,,,,,,,,,,,,,3,,2,,,,,9,,30,
July 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Fatchu CHPS,,,12,,,1,,3,,,,,1,,,,1,,1,,,,,3,,2,4
July 2012,Jeffisi Health Centre,1,0,39,,,,,,,,,,10,,,,1,,10,,1,3,,77,,165,3
July 2012,Gwollu Health Center,16,0,172,,,4,,1,,,4,,3,32,,,3,,5,,,1,,5,1,179,14
July 2012,Sorbelle CHPS,,,25,,,,,,,,,,,,,,1,,,,,,,15,,39,
July 2012,Kupulima CHPS,,,5,,,,,,,,,,,,,,1,,,1,,,,,,7,
July 2012,Pulima CHPS,,,9,,,,,,,,,,,,,,,,,,,,,2,,,1
July 2012,Fielmuo Health Centre,16,0,78,,,1,,,,,105,,12,8,,,7,,,,2,9,,143,,109,3
August 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Buo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Du-west CHPS,,,13,,,,,1,,,,,,,,,1,,1,,,,,10,,31,3
August 2012,Tiwii CHPS,1,0,13,,,,,,,,,,13,,,,,,,,,,,6,,,2
August 2012,Zini Health Centre,1,0,38,,,,,,,,,,2,3,,,5,,2,,1,,,32,,87,6
August 2012,Duwie CHPS,,,9,,,,,,,,,,1,,,,,,,,,,,13,,109,
August 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Fatchu CHPS,,,8,,,,,,,,,,,,,,1,,1,,,,,2,,4,
August 2012,Jeffisi Health Centre,1,0,51,,,3,,,,,,,4,,,,1,,8,,,4,,56,,272,1
August 2012,Gwollu Health Center,35,0,228,,2,3,,2,,,10,,19,44,,,4,,,,3,10,,,,851,16
August 2012,Sorbelle CHPS,,,38,,,,,,,,,,,,,,,,,,,,,12,,62,
August 2012,Kupulima CHPS,,,2,,,,,,,,,,,,,,1,,,,,,,2,,9,
August 2012,Pulima CHPS,,,7,,,,,,,,,,,,,,,,,,,,,9,,137,2
August 2012,Fielmuo Health Centre,15,0,98,,,,,,,,,,29,9,,,8,,,,2,1,1,192,,178,2
September 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Buo CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,35,
September 2012,Du-west CHPS,,,6,,,,,,,,,,,,,,,,,,,2,,3,,66,2
September 2012,Tiwii CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,12,3
September 2012,Zini Health Centre,1,0,44,,,,,,,,,,1,2,,,3,,4,1,3,,,45,,91,5
September 2012,Duwie CHPS,,,20,,,,,,,,,,,,,,3,,,,,,,19,,156,
September 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Fatchu CHPS,,,9,,,,,1,,,,,,,,,,,2,,,,,1,,20,1
September 2012,Jeffisi Health Centre,3,0,28,,,3,,,,1,,,4,,,,1,,11,,,2,,53,,432,1
September 2012,Gwollu Health Center,26,0,221,,,1,,2,,,4,,9,61,,,1,,2,,,5,,15,1,760,11
September 2012,Sorbelle CHPS,,,24,,,,,,,,,,,,,,1,,,,,,,10,,66,
September 2012,Kupulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Pulima CHPS,,,8,,,,,,,,,,,,,,,,,,,,,7,,126,
September 2012,Fielmuo Health Centre,40,0,62,,,,,,,1,,,17,,,,,,,,3,4,,183,,511,4
October 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Buo CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,20,
October 2012,Du-west CHPS,,,14,,,,,,,,,,,2,,,1,,2,2,,5,,7,,47,3
October 2012,Tiwii CHPS,,,17,,,3,,,3,,,,,,,,,,,,,,,2,,7,
October 2012,Zini Health Centre,11,0,36,,,,,,,,,,1,4,,,1,,4,,1,,,36,,145,1
October 2012,Duwie CHPS,,,12,,,,,,,,,,,,,,,,,,,,,17,,104,
October 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Fatchu CHPS,1,0,21,,,,,,,,,,,,,,,,,,,,,2,,,
October 2012,Jeffisi Health Centre,3,0,30,,,,,,,,,,5,,,,5,,10,,1,,,71,,366,2
October 2012,Gwollu Health Center,25,0,173,,,1,,3,,,47,,30,37,,,8,,,,1,12,,11,,598,5
October 2012,Sorbelle CHPS,,,13,,,,,,,,,,,,,,1,,,,,,,4,,16,
October 2012,Kupulima CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Pulima CHPS,,,2,,,,,,,,,,,,,,,,,,,,,1,,122,1
October 2012,Fielmuo Health Centre,24,0,84,,,2,,1,,,,94,6,8,,,,,,,1,,,192,,562,
November 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Buo CHPS,,,24,,,,,,,,,,,,,,,,,,,,,,,32,
November 2012,Du-west CHPS,,,6,,,,,,,,,,,,,,1,,,,,4,,5,,43,3
November 2012,Tiwii CHPS,,,11,,,,,,,,,,,,,,,,,,,,,6,,20,
November 2012,Zini Health Centre,3,0,46,,,,,,,,1,,,2,,,2,,7,2,1,,,23,,111,5
November 2012,Duwie CHPS,,,15,,,,,,,,,,,,,,,,,,,,,,,48,
November 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Fatchu CHPS,,,4,,,,,,,,,,,,,,,,,,,,,,,9,
November 2012,Jeffisi Health Centre,2,0,45,,,1,,,,,,,,,,,7,,13,,3,,,41,,152,5
November 2012,Gwollu Health Center,21,0,254,,,1,,1,,,,,21,36,,,7,,6,,,11,,13,,530,5
November 2012,Sorbelle CHPS,,,21,,,,,,,,,,,,,,,,,,,,,13,,57,1
November 2012,Kupulima CHPS,,,4,,,,,,,,,,,,,,,,,,,,,4,,20,
November 2012,Pulima CHPS,,,6,,,,,,,,,,,,,,,,,,,,,5,,88,
November 2012,Fielmuo Health Centre,15,0,117,,,,,,,,,29,1,,,,,,,,2,2,,211,,346,4
December 2012,Gwollu Hospital,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Buo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,1,,20,
December 2012,Du-west CHPS,,,9,,,,,1,,,,,,,,,1,,3,2,,1,,7,,17,3
December 2012,Tiwii CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,4,
December 2012,Zini Health Centre,9,0,43,,,,,,,,1,,1,,,,1,,5,,1,,,52,,66,1
December 2012,Duwie CHPS,,,12,,,,,,,,,,,,,,,,,,,,,2,,20,
December 2012,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Fatchu CHPS,,,4,,,,,,,,,,,,,,,,1,,,,,,,6,
December 2012,Jeffisi Health Centre,4,0,22,,,1,,,,,,,1,,,,3,,11,,2,2,,41,,152,1
December 2012,Gwollu Health Center,16,0,208,,,2,,,,,,,8,50,,1,9,,,,,3,,15,,332,8
December 2012,Sorbelle CHPS,,,27,,,,,,,,,,,,,,,,,,,,,10,,20,
December 2012,Kupulima CHPS,,,2,,,,,,,,,,,,,,,,1,,,,,9,,19,
December 2012,Pulima CHPS,,,4,,,,,,,,,,46,,,,,,,,,,,4,,4,
December 2012,Fielmuo Health Centre,16,0,75,,,,,,,,,15,1,5,,,,,,,,2,,179,,232,3
January 2013,Gwollu Hospital,30,0,254,,,,,2,,,,,3,45,,,15,,,,,4,,115,,400,9
January 2013,Buo CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,12,
January 2013,Du-west CHPS,,,14,,,,,,,,,,,,,,,,2,1,,,,12,,24,2
January 2013,Tiwii CHPS,,,11,,,,,,,,,,,,,,1,,2,,,,,1,,4,1
January 2013,Zini Health Centre,8,0,70,,,,,,,,,,,,,,3,,5,,16,,,38,,79,1
January 2013,Duwie CHPS,,,28,,,,,,,,,,,,,,,,,,,,,13,,49,
January 2013,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2013,Fatchu CHPS,,,12,,,,,,,,,,,,,,,,1,,,,,3,,24,
January 2013,Jeffisi Health Centre,5,0,42,,,,,,,,,,,,,,7,,3,,,2,,51,,193,6
January 2013,Gwollu Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2013,Sorbelle CHPS,,,32,,,,,,,,,,,,,,5,,,,,,,28,,51,3
January 2013,Kupulima CHPS,,,3,,,,,,,2,,,1,,,,,,1,,,,,19,,60,
January 2013,Pulima CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,21,,91,2
January 2013,Fielmuo Health Centre,22,0,111,,,2,,,,,,39,,8,,,,,,,3,1,,158,,274,2
February 2013,Gwollu Hospital,37,0,186,,2,4,,1,,,,,5,77,,1,10,,,,1,5,,80,,388,
February 2013,Buo CHPS,,,26,,,,,,,,,,,,,,,,,,,,,,,11,
February 2013,Du-west CHPS,,,6,,,,,,,,,,,,,,,,3,2,,,,4,,36,
February 2013,Tiwii CHPS,,,17,,,,,,,,,,,,,,,,,,,,,23,,21,
February 2013,Zini Health Centre,12,0,55,,,,,,,,,,2,3,,,5,,6,,1,,,54,,115,1
February 2013,Duwie CHPS,1,0,14,,,,,,,,,,,,,,,,1,,,,,14,,57,
February 2013,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2013,Fatchu CHPS,,,14,,,,,,,,,,,,,,2,,1,,,,,5,,18,1
February 2013,Jeffisi Health Centre,3,0,60,,,,,,,,,,,1,,,2,,10,,,1,,72,,191,
February 2013,Gwollu Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2013,Sorbelle CHPS,,,31,,,,,,,,,,,,,,,,,,,,,9,,39,4
February 2013,Kupulima CHPS,,,4,,,,,1,,,,,1,,,,,,1,,,,,,,43,
February 2013,Pulima CHPS,,,16,,,,,,,,,,,,,,,,,,,,,10,,75,1
February 2013,Fielmuo Health Centre,25,0,121,,,3,,,,,,39,4,8,,,,,1,,,2,,130,,299,
March 2013,Gwollu Hospital,38,0,211,,,3,,2,,,,,1,75,,,2,,,,4,7,,102,,292,
March 2013,Buo CHPS,,,15,,,,,,,,,,1,,,,,,,,,,,1,,8,
March 2013,Du-west CHPS,,,7,,1,,,,,,,,,1,,,1,,2,,,1,,6,,19,2
March 2013,Tiwii CHPS,,,15,,,,,,,,,,,,,,,,,,,1,,23,,14,
March 2013,Zini Health Centre,8,1,51,,,2,,,,3,,,2,5,,,3,,4,,2,,,36,,75,2
March 2013,Duwie CHPS,,,32,,,,,,,,,,,,,,,,3,,,,,17,,30,
March 2013,Jawia CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2013,Fatchu CHPS,,,11,,,,,,,,,,,,,1,2,,2,,,,,,,17,
March 2013,Jeffisi Health Centre,6,0,58,,,1,,,,,,,1,1,,,7,,13,,,4,,36,,126,13
March 2013,Gwollu Health Center,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2013,Sorbelle CHPS,,,31,,,,,,,,,,,,,,1,,,,,,,5,,22,
March 2013,Kupulima CHPS,,,6,,,,,,,,,,,,,,,,1,,,,,2,,32,
March 2013,Pulima CHPS,,,12,,,,,,,,,,,,,,,,,,,,,7,,58,
