Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals
October 2010,Billaw Health Centre,2,0,24,,,,,,,,,,2,,,,,,2,,,,,3,3,19,
October 2010,Suke CHPS,3,0,21,,,11,,5,,7,,,1,,,,2,,,,,,,18,,51,2
November 2010,Piina Health Center,5,0,41,,,4,,,,2,,40,,3,,,,,,,1,2,,9,,98,5
November 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Hamile Health Center,12,0,152,,,3,,2,,,,,,,,,,,,,,,,,,,
November 2010,Hinenteng CHPS,2,0,20,,,,,4,,,,,,,,,,,,,,,,11,,,1
November 2010,Karne Health Center,6,0,20,,,2,,,,,,,2,,,,,,1,,,,,3,,36,
November 2010,Dahile CHPS,,,17,,,,,7,,1,,,,,,,,,,,,,,,,,
November 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Koro CHPS,1,0,31,,,1,,13,,,,,,,,,,,,,,,,,,,
November 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Chebogo CHPS,,,,,,,,,,,,,1,,,,,,,,,,,1,,,3
November 2010,Samoa Health Centre,9,0,32,,,,,2,,,,,5,,,,,,,,,,1,19,,51,1
November 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Chetu CHPS,,,7,,,,,,,,,,,,,,,,,,,,,4,,,
November 2010,Kpaare CHPS,,,5,,,1,,,,,,,,,,,,,,,,,,,,6,
November 2010,Sentu CHPS,2,0,11,,,,,,,,,,,,,,,,1,,,,,2,,26,3
November 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2010,Billaw Health Centre,6,0,26,,,,,,,,,,1,,,,,,3,,,,,6,,19,2
November 2010,Suke CHPS,4,0,26,,,,,,,,,,,,,,,,,,,,,15,,17,1
December 2010,Piina Health Center,8,0,60,,,4,,,,2,,,2,2,,,3,,,,1,1,,23,,68,5
December 2010,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Hamile Health Center,15,0,148,,,,,,,,,,5,32,,,9,,12,,1,,,7,,,5
December 2010,Hinenteng CHPS,3,0,19,,,,,,,,,,9,,,,,,1,,,,,8,,31,1
December 2010,Karne Health Center,8,0,36,,,2,,1,,,,,7,,,,2,,2,,,,,19,,37,6
December 2010,Dahile CHPS,,,24,,,,,,,,,,,,,,,,,,,,,5,,10,1
December 2010,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Koro CHPS,2,0,15,,,,,4,,,,,,,,,,,,,,1,,12,,2,8
December 2010,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Chebogo CHPS,,,5,,,,,,,,38,,,,,,,,2,,,,,13,,19,
December 2010,Samoa Health Centre,2,0,27,,,1,,,,1,,,3,,,,5,,1,,1,,,9,,17,1
December 2010,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Chetu CHPS,,,4,,,,,,,,21,,,,,,,,,,,,,1,,9,
December 2010,Kpaare CHPS,,,22,,,1,,,,,,,,,,1,,,,,,,,,,8,
December 2010,Sentu CHPS,,,7,,,,,,,,10,,,,,,,,1,,,,,,,6,
December 2010,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2010,Billaw Health Centre,3,0,21,,,,,,,,,5,4,,,,4,,3,,,2,,4,,,6
December 2010,Suke CHPS,1,0,28,,,1,,,,,,,3,,,,,,,,,,,23,,33,2
January 2011,Piina Health Center,11,0,45,,,,,3,,4,,,9,12,,,4,,,,,,,19,1,157,5
January 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Hamile Health Center,15,0,123,,,6,,3,,,,,7,23,,,11,,,,,,,9,,120,12
January 2011,Hinenteng CHPS,4,0,15,,,,,,,,,,9,,,,,,,,,,,4,,30,
January 2011,Karne Health Center,7,0,53,,,1,,1,,,,,3,1,,,1,,3,,,,,11,,35,4
January 2011,Dahile CHPS,,,11,,,,,5,,,,,,,,,1,,,,,,,4,,11,
January 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Koro CHPS,,,19,,,,,,,,,,1,,,,,,1,,,,,18,,24,9
January 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Chebogo CHPS,1,0,5,,,,,3,,,,,,,,,,,,,,,,8,,23,
January 2011,Samoa Health Centre,7,0,42,,,2,,3,,,,,3,1,,,3,,2,,,1,,35,,53,7
January 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Chetu CHPS,2,0,16,,,,,,,,,,3,,,,,,,,,,,19,,47,
January 2011,Kpaare CHPS,1,0,15,,,,,1,,,,,1,,,,,,3,,,,,5,,6,1
January 2011,Sentu CHPS,1,0,5,,,,,,,,,,1,,,,3,,,,,,,6,,14,
January 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2011,Billaw Health Centre,2,0,26,,,,,,,,,,4,1,,,3,,4,,,,,11,,30,
January 2011,Suke CHPS,1,0,32,,,1,,3,,3,,,3,1,,,,,3,,,,,45,,59,2
February 2011,Piina Health Center,8,0,40,,,6,,,,,,,8,22,,,2,,,,1,,,12,,141,6
February 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Hamile Health Center,6,0,124,,,6,,7,,1,,,,17,,,7,,,,,,,12,,105,18
February 2011,Hinenteng CHPS,6,0,13,,,,,,,,,,7,,,,,,,,,,,4,,31,2
February 2011,Karne Health Center,3,0,45,,,3,,2,,,,,3,1,,,2,,,2,,,,18,,34,11
February 2011,Dahile CHPS,2,0,14,,,,,4,,,,,,,,,,,,,,,,,,1,7
February 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Koro CHPS,8,0,14,,,10,,21,,8,,,,6,,,1,,2,,,,,7,,20,1
February 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Chebogo CHPS,1,0,5,,,1,,,,1,,,,,,,,,,,,,,,,,
February 2011,Samoa Health Centre,3,0,37,,,4,,4,,,,,4,2,,,2,,,,,,1,18,,55,1
February 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Chetu CHPS,4,0,15,,,,,,,1,,,5,,,,,,,,,,,18,,23,
February 2011,Kpaare CHPS,1,0,27,,,2,,2,,,,,2,,,,,,3,,,,,7,,37,1
February 2011,Sentu CHPS,,,9,,,,,1,,,,,2,,,,,,,,,,,4,,25,
February 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2011,Billaw Health Centre,1,0,26,,,,,,,,,,3,,,,3,,5,,,,,8,,28,3
February 2011,Suke CHPS,2,0,26,,,1,,1,,3,,,,,,,1,,,,,,,20,,36,2
March 2011,Piina Health Center,4,0,37,,,5,,,,,203,,10,4,,,5,,1,,,1,,3,,57,7
March 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Hamile Health Center,9,0,143,,,4,,10,,1,,,,35,,,23,,,,1,,,6,,5,15
March 2011,Hinenteng CHPS,6,0,16,,,,,,,,,,8,2,,,,,,,,,,2,,25,
March 2011,Karne Health Center,19,0,59,,,4,,2,,2,,,2,,,,4,,,,,,,10,,29,5
March 2011,Dahile CHPS,1,0,10,,,2,,4,,,,,,,,,,,,,,,,3,,2,3
March 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Koro CHPS,7,0,26,,,1,,,,,,,1,,,,,,,,,,,10,,1,1
March 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Chebogo CHPS,3,0,11,,,,,,,,,,1,,,,,,2,,,,,5,,23,1
March 2011,Samoa Health Centre,6,0,42,1,,4,,1,,2,,,2,,,,3,,,,,,,14,,25,5
March 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Chetu CHPS,3,0,21,,,,,,,,,,3,,,,,,,,,,,7,,7,
March 2011,Kpaare CHPS,6,0,33,,,3,,3,,,,,,,,,,,1,,,,,12,,23,
March 2011,Sentu CHPS,2,0,13,,,1,,1,,,,,,,,,,,1,,,,,8,,30,2
March 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2011,Billaw Health Centre,2,0,27,,,1,,1,,,,,8,,,,2,,1,,,,,9,,10,6
March 2011,Suke CHPS,6,0,20,,,,,3,,2,,,,,,,,,,,,,,8,,17,
April 2011,Piina Health Center,15,0,29,,,6,,,,,,,4,9,,,4,,,,,,,15,,39,4
April 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Hamile Health Center,10,0,140,,,2,,2,,,,,2,32,,,23,,,,2,,,11,,43,6
April 2011,Hinenteng CHPS,6,0,21,,,,,,,,,,1,,,,,,,,,5,,6,,,1
April 2011,Karne Health Center,6,0,17,,,,,,,,,,,1,,,1,,,,,,,5,,21,4
April 2011,Dahile CHPS,,,14,,,2,,3,,,,,,,,,,,,,,,,,,,4
April 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Koro CHPS,13,0,25,,,,,,,,,,,,,,1,,,,,,,13,,11,7
April 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Chebogo CHPS,,,,,,,,,,,,,,,,,,,,,,,,9,,14,
April 2011,Samoa Health Centre,9,0,32,,,3,,,,1,,,1,,,,10,,1,,,,,20,,3,
April 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Chetu CHPS,7,0,19,,,,,,,,,,3,,,,,,,,,,,5,,7,5
April 2011,Kpaare CHPS,3,0,28,,,3,,3,,,,,1,1,,,,,8,,,,,4,,20,
April 2011,Sentu CHPS,,,12,,,,,,,1,,,,,,,1,,,,,,,,,7,1
April 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2011,Billaw Health Centre,3,0,27,,,,,,,,,,2,,,,2,,5,,,,,9,,9,3
April 2011,Suke CHPS,2,0,19,,,2,,3,,3,,,,,,,,,,,,,,8,,12,
May 2011,Piina Health Center,10,0,45,,,8,,1,,4,,,2,,,,2,,3,,1,,,10,,37,3
May 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Hamile Health Center,15,0,156,,,5,,2,,,,,6,25,,,15,,,,,,,3,,,6
May 2011,Hinenteng CHPS,4,0,26,,,,,,,,,,4,1,,,,,,,,,,6,,15,1
May 2011,Karne Health Center,5,0,45,,,,,1,,,,,,,,,,,,,,,,9,,21,2
May 2011,Dahile CHPS,,,24,,,2,,3,,,,,,,,,,,,,,,,,,5,5
May 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Koro CHPS,11,0,28,,,,,,,,,,4,1,,,,,,,,,,9,,7,
May 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Chebogo CHPS,4,0,7,,,,,,,,,,2,,,,2,,1,,,,,4,,9,
May 2011,Samoa Health Centre,7,0,33,,,3,,,,,,,1,1,,,2,,,,,,,13,,10,3
May 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Chetu CHPS,9,0,37,,,,,,,,,,3,,,,1,,,16,,,,79,,,
May 2011,Kpaare CHPS,3,0,18,,,,,1,,,,,,,,,,,13,,,,,7,,10,3
May 2011,Sentu CHPS,,,12,,,,,,,,,,,,,,1,,,,,,,5,,6,2
May 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2011,Billaw Health Centre,4,0,22,,,,,,,,,,,,,,3,,6,,,,,5,,6,
May 2011,Suke CHPS,3,0,20,,,2,,5,,2,,,,,,,,,,,,,,8,,,
June 2011,Piina Health Center,6,0,36,,,,,1,,,,,3,3,,,2,,1,,,,,9,,68,
June 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Hamile Health Center,16,0,135,,,6,,3,,,,,2,23,,,,,,,,,,10,,95,11
June 2011,Hinenteng CHPS,,,14,,,,,,,,,,2,,,,,,,,,,,59,,22,3
June 2011,Karne Health Center,5,0,24,,,3,,1,,,,,3,,,,,,,,1,,,11,,30,6
June 2011,Dahile CHPS,,,11,,,,,,,,,,,,,,,,,,,,,6,,1,7
June 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Koro CHPS,4,0,14,,,,,,,,,,,,,,2,,,,,,,1,,2,
June 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Chebogo CHPS,,,2,,,,,,,,,,2,,,,,,1,,,,,,,7,
June 2011,Samoa Health Centre,3,0,36,,,,,,,,,,,,,,3,,,,,,,18,,32,2
June 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Chetu CHPS,3,0,5,,,,,,,,,,3,,,,1,,,,,,,7,,9,
June 2011,Kpaare CHPS,1,0,20,,,3,,,,,,,,,,,,,5,,,,,5,,10,3
June 2011,Sentu CHPS,,,6,,,1,,1,,,,,1,,,,,,1,,,,,3,,7,
June 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2011,Billaw Health Centre,3,0,23,,,,,,,,,,15,,,,6,,,,,,,9,,,5
June 2011,Suke CHPS,4,0,19,,,2,,5,,1,,,,,,,1,,,,,,,11,,16,9
July 2011,Piina Health Center,7,0,26,,,,,,,,71,,1,2,,,5,,,,,,,39,,54,6
July 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Hamile Health Center,11,0,146,,,1,,,,,,,1,27,,,8,,,,1,,,5,,132,16
July 2011,Hinenteng CHPS,3,0,17,,,,,,,,,,30,,,,,,,,,,,9,,,1
July 2011,Karne Health Center,,,26,,,2,,1,,,,,2,2,,,4,,1,,1,,,18,,55,13
July 2011,Dahile CHPS,,,10,,,2,,3,,,,,,,,,,,,,,,,3,,5,4
July 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Koro CHPS,1,0,4,,,,,1,,,,,1,2,,,,,,,,,,9,,5,2
July 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Chebogo CHPS,1,0,8,,,,,2,,3,,,,,,,3,,,,,,,6,,,2
July 2011,Samoa Health Centre,8,0,36,,,,,,,,,,,,,,3,,1,,,,,24,,23,4
July 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Chetu CHPS,4,0,13,,,,,,,,,,4,,,,,,,,,,,14,,14,
July 2011,Kpaare CHPS,2,0,10,,,4,,,,,,,3,,,,7,,,,,,,19,,7,
July 2011,Sentu CHPS,1,0,7,,,,,,,,,,,,,,1,,,,,,,5,,12,4
July 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2011,Billaw Health Centre,6,0,32,,,,,,,,,,4,,,,,,2,,1,,,2,,15,
July 2011,Suke CHPS,2,0,10,,,,,4,,,,,,,,,1,,,,,,,25,,27,4
August 2011,Piina Health Center,5,0,36,,,6,,,,3,,97,,3,,,,,,,,,,41,,,
August 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Hamile Health Center,11,0,120,,,4,,2,,,,,,17,,,,,,,,,,10,,,
August 2011,Hinenteng CHPS,7,0,27,,,,,,,,,,,,,,,,,,,,,23,,,
August 2011,Karne Health Center,6,0,30,,,3,,,,2,,,,,,,,,,,,,,10,,,
August 2011,Dahile CHPS,,,7,,,,,3,,,,,,,,,,,,,,,,3,,,
August 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Koro CHPS,2,0,11,,,8,,,,1,,,,,,,,,,,,,,4,,,
August 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Chebogo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,4,,,
August 2011,Samoa Health Centre,,,25,,,,,,,,,,,1,,,,,,,,,,29,,,
August 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,9,,,
August 2011,Chetu CHPS,,,23,,,,,,,3,,,,,,,,,,,,,,9,,,
August 2011,Kpaare CHPS,2,0,6,,,,,,,,,,,,,,,,,,,,,14,,,
August 2011,Sentu CHPS,1,0,10,,,,,,,,,,,,,,,,,,,,,10,,,
August 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2011,Billaw Health Centre,5,0,32,,,,,,,,,,,1,,,,,,,,,,18,,,
August 2011,Suke CHPS,2,0,13,,,,,3,,,,,,,,,,,,,,,,37,,,
September 2011,Piina Health Center,22,0,62,,,4,,1,,,,,,4,,,,,,,,,,40,,,
September 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Hamile Health Center,29,0,156,,,3,,6,,,,,,31,,,,,,,,,,30,,,
September 2011,Hinenteng CHPS,2,0,21,,,,,,,,,,,1,,,,,,,,,,19,,,
September 2011,Karne Health Center,9,0,24,,,4,,1,,2,,,,1,,,,,,,,,,16,,,
September 2011,Dahile CHPS,2,0,9,,,,,3,,,,,,,,,,,,,,,,4,,,
September 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Koro CHPS,6,0,21,,,,,,,,,,,,,,,,,,,,,7,,,
September 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Chebogo CHPS,2,0,5,,,1,,3,,1,,,,,,,,,,,,,,7,,,
September 2011,Samoa Health Centre,9,0,49,,,5,,3,,,,,,,,,,,,,,,,24,,,
September 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Chetu CHPS,4,0,19,,,,,,,,,,,,,,,,,,,,,16,,,
September 2011,Kpaare CHPS,3,0,12,,,1,,,,,,,,,,,,,,,,,,3,,,
September 2011,Sentu CHPS,,,13,,,2,,,,1,,,,,,,,,,,,,,1,,,
September 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2011,Billaw Health Centre,7,0,61,,,,,,,,,,,,,,,,,,,,,30,,,
September 2011,Suke CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Piina Health Center,16,0,29,,,2,,,,,,,,2,,,,,5,,,,,15,,145,3
October 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Hamile Health Center,15,0,124,,,3,,3,,,,,,,,,,,,,,,,,,,
October 2011,Hinenteng CHPS,1,0,20,,,,,,,,,,5,,,,,,,,,,,11,,79,2
October 2011,Karne Health Center,9,0,29,,,2,,1,,,,,6,,,,1,,6,2,,2,,10,,117,10
October 2011,Dahile CHPS,,,3,,,1,,1,,,,,,,,,,,,,,,,,,,
October 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Koro CHPS,6,0,20,,,2,,,,,,,1,,,,,,3,,,,,6,,5,10
October 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Chebogo CHPS,,,7,,,2,,3,,2,,,,,,,,,,,,,,6,,,
October 2011,Samoa Health Centre,3,0,38,,,,,3,,,,,3,,,,1,,,,,,,15,,83,
October 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,7,,,
October 2011,Chetu CHPS,4,0,5,,,,,,,,,,,,,,,,,,,,,3,,,
October 2011,Kpaare CHPS,1,0,14,,,,,2,,,6,,,,,,,,,,,,,6,,,7
October 2011,Sentu CHPS,,,12,,,2,,,,1,,,,,,,,,1,,,,,4,,28,
October 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2011,Billaw Health Centre,8,0,28,,,,,,,1,,,10,,,,,,3,,,,,15,,59,
October 2011,Suke CHPS,,,7,,,1,,1,,1,,46,,,,,,,,,,,,29,,69,
November 2011,Piina Health Center,7,0,38,,,,,,,,,,1,8,,,1,,1,,,,,25,,149,1
November 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Hamile Health Center,12,0,106,,,4,,3,,1,,,1,25,,,2,,,,2,,,14,,209,8
November 2011,Hinenteng CHPS,1,0,31,,,,,,,,,,1,,,,,,,,,,,6,,35,
November 2011,Karne Health Center,3,0,30,,,1,,2,,,,,,,,,2,,,,,,,21,,133,17
November 2011,Dahile CHPS,,,6,,,1,,1,,,,,,,,,,,,,,,,,,,
November 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Koro CHPS,,,17,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Chebogo CHPS,2,0,9,,,,,,,,,,,,,,,,,,,3,,9,,21,
November 2011,Samoa Health Centre,4,0,29,,,4,,,,,,2,4,,,,2,,,,,2,,14,,,5
November 2011,Muslim Clinic,,,,,,,,,,,,,4,,,,,,1,,,,,8,,,
November 2011,Chetu CHPS,1,0,14,1,,,,,,,,,2,,,,,,,,,,,5,,9,
November 2011,Kpaare CHPS,,,17,,,1,,,,,,,2,,,,,,2,,,,,17,,33,
November 2011,Sentu CHPS,,,14,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2011,Billaw Health Centre,6,0,42,,,2,,,,,,,35,,,,9,,,,,,,14,,,3
November 2011,Suke CHPS,4,0,13,,,2,,,,2,,,,,,,2,,,,1,,,33,,47,
December 2011,Piina Health Center,8,0,40,,,11,,,,,,,,,,,,,,,,,,18,,143,2
December 2011,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Hamile Health Center,10,0,100,,,1,,3,,,,206,,29,,,,,,,2,,,10,,191,
December 2011,Hinenteng CHPS,,,19,,,,,,,,,,,,,,,,,,,,,13,,37,4
December 2011,Karne Health Center,,,28,,,,,,,,,,3,,,,3,,,,,,,26,,132,7
December 2011,Dahile CHPS,3,0,5,,,3,,,,3,,,5,,,,,,,,,,,10,,7,
December 2011,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Koro CHPS,,,11,,,,,,,,,,,,,,1,,,,,,,9,,8,2
December 2011,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Chebogo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,3,,30,
December 2011,Samoa Health Centre,6,0,28,,,,,,,,,,5,,,,1,,,,,,,14,,17,
December 2011,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Chetu CHPS,,,,,,,,,,,,,,,,,2,,,,,,,11,,,
December 2011,Kpaare CHPS,,,14,,,,,,,,,,,,,,,,,,,,,8,,,7
December 2011,Sentu CHPS,,,13,,,,,,,,,46,,,,,,,,,,,,4,,44,
December 2011,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Billaw Health Centre,2,0,36,,,2,,,,,,,3,1,,,3,,,,16,,,21,,,
December 2011,Suke CHPS,2,0,33,,,1,,,,,,,11,1,,,,,,,,,,10,,,
January 2012,Piina Health Center,12,0,58,,,,,,,,,,,2,,,,,,,,,,15,1,,
January 2012,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Hamile Health Center,10,0,78,,,,,,,,,,,23,,,37,,,,2,9,,19,,175,10
January 2012,Hinenteng CHPS,1,0,28,,,,,,,,,,9,,,,,,1,,,,,,,64,5
January 2012,Karne Health Center,3,0,52,,,,,,,,,,3,,,,,,2,,,,,21,,118,13
January 2012,Dahile CHPS,,,5,,,,,,,,,,,,,,,,3,,3,,,10,,4,
January 2012,Kulkarni CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,1,
January 2012,Koro CHPS,4,0,26,,,3,,,,,,,,,,,,,,,,,,,,24,
January 2012,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Chebogo CHPS,2,0,3,,,1,,,2,,,,,,,,,,,,,,,9,,46,
January 2012,Samoa Health Centre,3,0,39,,,1,4,4,,,,,8,1,,,2,,,,,1,,27,,49,3
January 2012,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Chetu CHPS,3,0,10,,,,,,,,,,4,,,,,,,,,,,12,,18,
January 2012,Kpaare CHPS,1,0,25,,,5,,6,,,,,,,,,,,5,2,,,,7,,25,
January 2012,Sentu CHPS,,,2,,,,,,,,,,,,,,2,,,,,,,2,,11,
January 2012,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Billaw Health Centre,7,0,38,,,,,,,,,2,1,,,,4,,3,,,,,36,,39,5
January 2012,Suke CHPS,,,24,,,,,,,,,,5,1,,,,,1,,,,,37,,50,
February 2012,Piina Health Center,15,0,61,,,1,3,3,,,,,2,,,,1,,3,,,5,,7,,94,
February 2012,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Hamile Health Center,7,0,111,,,6,,6,,,,,,19,,,,,,,1,,,20,,138,21
February 2012,Hinenteng CHPS,3,0,17,,,,,,,,,1,6,2,,,,,,,,,,13,,39,3
February 2012,Karne Health Center,3,0,56,,,,,,,,3,,4,,,,1,,7,,,2,,11,,84,7
February 2012,Dahile CHPS,2,0,8,,,,5,,,,,,,,,,,,,,,,,9,,,4
February 2012,Kulkarni CHPS,,,6,,,,,,,,,,,,,,,,,,,,,2,,6,1
February 2012,Koro CHPS,7,0,17,,,2,,,,2,,,,,,,,,1,,,,,16,,17,
February 2012,Happah B-line CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Chebogo CHPS,,,4,,,,,,,,,,,,,,,,,,,1,,4,,28,
February 2012,Samoa Health Centre,7,0,31,,,,,,,,,,3,,,,5,,1,,,1,,23,,77,3
February 2012,Muslim Clinic,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Chetu CHPS,3,0,10,,,,,,,,,,1,,,,1,,,,,,,,,24,
February 2012,Kpaare CHPS,,,23,,,,,,,,,,3,,,,,,,2,,,,9,,29,
February 2012,Sentu CHPS,,,18,,,,,,,,,,,,,,,,,,,,,3,,13,
February 2012,Kukuo CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Billaw Health Centre,11,0,28,,,,,,,,,,4,,,,,,4,,,,,17,,67,6
February 2012,Suke CHPS,2,0,18,,2,,,2,,,,,2,,,,2,,1,,,,,36,,41,
March 2012,Piina Health Center,16,0,36,,,1,,,,1,,,5,7,,,1,,,,1,3,,12,,104,1
March 2012,Kanyir Maternity Home,,,,,,,,,,,,,,,,,,,,,,,,,,,
