Period,Organisation unit,"Mothers, all deliveries",Total maternal deaths,ANC attendance,Caesarean section deliveries,Labour Referrals In,Labour Referrals Out,ANC Referrals In,ANC Referrals Out,Postnatal Referrals In,Postnatal Referrals Out,SevMalLabCom,SevMalNLabCom,Pneumonia,Hypertensio,Poisoning (Occupational Poisoning),OP-Poisonings,Transport injuries (TA),Septiceamia,Home Injuries(Home Accidents and Injurie,Occupational Inju,Snake Bite,Other Animal Bite,Meningitis,DiarrhDise,Cardiac Diseases,Upper Respiratory Tract Infections,Referrals,
December 2011,Kojokperi Health Centre,10,0,59,,,2,,2,,,,,,3,,,2,,10,1,,1,,15,,27,8,
December 2011,Tabiesi CHPS,2,0,14,,,,,,,,,,,,,,,,,,,,,6,,32,,
December 2011,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2011,Daffiama Health Centre,9,0,50,,,1,,,,,,,37,26,,,13,,,,,3,,31,,161,3,
December 2011,Samanbo CHPS,,,2,,,,,,,,,,,,,,,,,2,,,,2,,5,,
December 2011,Kamahegu CHPS,,,2,,,,,,,,,,,,,,,,,,,,,,,1,,
December 2011,Issa Health Centre,9,0,24,,,,,,,,,,,4,,,4,,3,,,1,,16,,38,,
December 2011,Bussie Health Centre,7,0,31,,,,,,,,,,,,,,6,,6,,,,,27,,69,8,
January 2012,Owlo CHPS,,,14,,,,,,,,,,,,,2,,,,,,,,12,,11,4,
January 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2012,Fian Health Center,6,0,23,,,1,,1,1,1,,,,1,,,9,,3,,,,,13,,54,,
January 2012,Challa CHPS,2,0,15,,,,,,,,,,,,,,,,,,,,,19,,17,,
January 2012,Kojokperi Health Centre,12,0,62,,,2,,,,,,,,15,,,3,,3,,2,,,9,,25,5,
January 2012,Tabiesi CHPS,,,19,,,,,,,,,,,5,,,,,10,,,,,18,,26,1,
January 2012,Wogu CHPS,2,0,21,,,,,1,1,,,,,,,,,,,,,,,4,,20,,
January 2012,Daffiama Health Centre,10,0,57,,,2,1,,1,2,,,29,6,,,3,,5,,,,,27,,80,2,
January 2012,Samanbo CHPS,,,10,,,,,,,,,,,,,,,,,,,,,5,,4,1,
January 2012,Kamahegu CHPS,,,12,,,,,,,,,,,,,,,,,,,,,3,,4,,
January 2012,Issa Health Centre,11,0,31,,,,,,,,,,,9,,,3,,9,,,,,42,,69,10,
January 2012,Bussie Health Centre,11,0,39,,,2,,2,,,,,,1,,,3,,7,,,,,24,,88,21,
February 2012,Owlo CHPS,,,14,,,,,,,,,,,,,,,,1,,,,,6,,12,1,
February 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2012,Fian Health Center,1,0,15,,,2,,2,,,,,,10,,,2,,4,,,1,,30,,78,8,
February 2012,Challa CHPS,3,0,23,,,,,,,,,,,,,,,,,,,,,9,,14,,
February 2012,Kojokperi Health Centre,6,0,63,,,1,,2,,,,,,3,,,5,,4,3,4,,,17,,18,2,
February 2012,Tabiesi CHPS,,,,,,,,,,,,,,,,,,,1,,,,,7,,20,,
February 2012,Wogu CHPS,2,0,13,,,,,1,,,,,,1,,,,,,,,1,,5,,28,,
February 2012,Daffiama Health Centre,9,0,30,,1,,,,,,,,5,3,,,4,,18,,2,8,,48,,206,18,
February 2012,Samanbo CHPS,,,,,,,,,,,,,,2,,,,,,,,,,6,,13,1,
February 2012,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,3,,7,,
February 2012,Issa Health Centre,5,0,31,,,,,,,,,,,11,,,2,,4,,,1,,30,,78,8,
February 2012,Bussie Health Centre,10,0,22,,,,,,,,,1,29,14,,1,6,,5,,,4,,33,,95,13,
March 2012,Owlo CHPS,1,0,14,,,,,,,,,,,,,,1,,1,,,,,10,,16,1,
March 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2012,Fian Health Center,6,0,34,,,,,,,,,,,6,,,3,,3,,1,1,,24,,48,,
March 2012,Challa CHPS,3,0,24,,,,,,,,,,,,,1,,,,,,,,17,,17,,
March 2012,Kojokperi Health Centre,17,0,70,,,2,,,,,,,,14,,,3,,,,3,,,9,,25,5,
March 2012,Tabiesi CHPS,,,1,,,,,,,,,,,,,,4,,4,,,,,9,,15,,
March 2012,Wogu CHPS,2,0,21,,,,,1,,,,,,13,,1,,,,2,,,,13,,23,2,
March 2012,Daffiama Health Centre,8,0,40,,,,,2,,,,,23,8,,,7,,2,,,,,27,,90,9,
March 2012,Samanbo CHPS,,,5,,,2,,,2,,,,,,,,,,,,,,,,,11,3,
March 2012,Kamahegu CHPS,,,19,,,,3,,1,,,,1,,,,,,,,,,,2,,9,,
March 2012,Issa Health Centre,5,0,29,,,1,,,,,,,,9,,,3,,19,,,,,51,,141,5,
March 2012,Bussie Health Centre,10,0,56,,,,,,,,,,,1,,,4,,7,,,1,,17,,43,21,
April 2012,Owlo CHPS,1,0,18,,,1,,,3,,,,,,,,,,,,,3,,17,,9,3,
April 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2012,Fian Health Center,8,0,30,,,,,1,,,,,,1,,,3,,,5,,,,17,,32,4,
April 2012,Challa CHPS,3,0,19,,,,,,,,,,,,,,,,,,,,,4,,11,,
April 2012,Kojokperi Health Centre,13,0,80,,,4,,,,,,,,6,,,4,,6,3,1,,,21,,29,3,
April 2012,Tabiesi CHPS,3,0,29,,,,,,,,,,,1,,,4,,4,,,,,11,,34,2,
April 2012,Wogu CHPS,3,0,23,,,,,2,,,,,,6,,,,,1,1,,,,10,,11,,
April 2012,Daffiama Health Centre,18,0,61,,2,1,,,,2,,,17,10,,,10,,2,,7,,,60,1,59,6,
April 2012,Samanbo CHPS,,,5,,,,,,1,,,,,,,,1,,3,,,,,6,,9,1,
April 2012,Kamahegu CHPS,,,17,,,,,,,,,,,,,,,,1,,,1,,9,,10,,
April 2012,Issa Health Centre,6,0,79,,,2,,,,,,,,6,,,7,,10,4,11,,,12,,12,8,
April 2012,Bussie Health Centre,12,0,42,,,3,,,,3,,,,2,,,11,,8,,,3,,26,,19,12,
May 2012,Owlo CHPS,,,13,,,,,,,,,,,,,,1,,1,1,,,,11,,10,4,
May 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2012,Fian Health Center,13,0,29,,1,,,,,,,,,4,,,6,,7,,,,,21,,32,3,
May 2012,Challa CHPS,3,0,20,,,,,,,,,,,,,,,,,,,,,8,,12,,
May 2012,Kojokperi Health Centre,9,0,55,,,3,,,,,,,,6,,,7,,10,4,8,,,12,,10,4,
May 2012,Tabiesi CHPS,9,0,9,,2,1,,,,,,,,,,,2,,5,1,1,,,6,,31,1,
May 2012,Wogu CHPS,6,0,18,,,4,,,4,,,,,1,,,1,,1,,,1,,3,,15,,
May 2012,Daffiama Health Centre,16,0,51,,2,5,,,,2,,,10,7,,,,,,,6,2,,20,,72,11,
May 2012,Samanbo CHPS,2,0,6,,1,,,,,,,,,,,,,,,,,,,5,,8,,
May 2012,Kamahegu CHPS,,,16,,,,,,,,,,1,,,,1,,,,,,,6,,2,,
May 2012,Issa Health Centre,16,0,41,,,2,,,,,,,,3,,,3,,16,,,2,,31,,54,,
May 2012,Bussie Health Centre,11,0,42,,,1,,1,,,,,,,,5,4,,,,,,,10,,17,5,
June 2012,Owlo CHPS,,,15,,,1,,,2,,,,,,,,,,3,,,,,10,,7,,
June 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2012,Fian Health Center,5,0,23,,,,,,,1,,,,2,,,,,6,1,,,,25,,46,3,
June 2012,Challa CHPS,4,0,10,,,,,,,,,,,,,,1,,1,,,,,6,,13,2,
June 2012,Kojokperi Health Centre,15,0,64,,,3,,,,,,,,7,,,5,,7,1,8,,,29,,14,3,
June 2012,Tabiesi CHPS,5,0,39,,,1,,1,,,,,,3,,,2,,1,1,3,,,12,,33,3,
June 2012,Wogu CHPS,3,0,15,,,,,3,,,,,,3,,,,,,,,,,2,,15,,
June 2012,Daffiama Health Centre,10,0,75,,2,7,,,7,1,,,13,13,,,2,,1,,1,7,,31,,74,10,
June 2012,Samanbo CHPS,,,2,,,,,,,,,,,1,,,,,,,,1,,1,,7,,
June 2012,Kamahegu CHPS,,,9,,,,1,,2,,,,,,,,,,,,,,,2,,9,3,
June 2012,Issa Health Centre,10,0,29,,1,1,,,,,,,,12,,1,1,,16,,4,2,,38,,101,1,
June 2012,Bussie Health Centre,8,0,48,,,1,,,,1,,,62,4,,2,6,,9,,,2,,25,,11,18,
July 2012,Owlo CHPS,1,0,13,,,2,,,2,,,,,,,,,,3,,,1,,23,,16,,
July 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2012,Fian Health Center,3,0,27,,,1,,,,,,,,1,,,1,,5,,,,,1,,63,7,
July 2012,Challa CHPS,2,0,10,,,,,,,,,,,,,,1,,,,,,,3,,5,1,
July 2012,Kojokperi Health Centre,13,0,42,,,,,,,,,,,3,,,8,,5,2,4,,,28,,15,5,
July 2012,Tabiesi CHPS,1,0,15,,,,,,,,,,,,,,,,,,4,,,,,48,,
July 2012,Wogu CHPS,1,0,11,,,,,,,,,,,,,,,,2,,,,,19,,25,1,
July 2012,Daffiama Health Centre,4,0,60,,,2,,,5,,,,37,18,,,3,,,,,4,,47,,83,8,
July 2012,Samanbo CHPS,1,0,4,,,,,,,,,,,1,,,1,,,,,3,,2,,15,,
July 2012,Kamahegu CHPS,,,17,,,,2,,1,,,,,,,,,,,,,,,1,,8,,
July 2012,Issa Health Centre,3,0,47,,,,,,,,,,,17,,,1,,6,,1,2,,68,,74,14,
July 2012,Bussie Health Centre,11,0,34,,,1,,,,,,,,3,,4,5,,,,1,1,,8,,71,7,
August 2012,Owlo CHPS,,,6,,,3,,,3,,,,,,,,,,,,,,,7,,14,,
August 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2012,Fian Health Center,4,0,30,,,2,,,,,,,,,,,4,,7,2,,,,45,,74,3,
August 2012,Challa CHPS,3,0,8,,,,,,,,,,,1,,,,,,1,,,,13,,56,2,
August 2012,Kojokperi Health Centre,13,0,68,,2,,,,,,,,1,1,,,7,,10,,5,,,35,,39,2,
August 2012,Tabiesi CHPS,3,0,16,,,1,,,,,,,,,,,1,,,,1,,,9,,45,1,
August 2012,Wogu CHPS,6,0,15,,,,,10,,,,,,3,,,8,,,,,,,20,,29,2,
August 2012,Daffiama Health Centre,18,0,70,,,6,,2,6,6,,,47,21,,85,47,,122,,,3,,30,,122,5,
August 2012,Samanbo CHPS,,,2,,,,,,,,,,,,,,,,1,,,,,1,,,1,
August 2012,Kamahegu CHPS,,,14,,,,,,2,,,,,,,,,,,,,,,3,,3,,
August 2012,Issa Health Centre,6,0,35,,,,,,,,,,4,6,,,7,,14,,1,2,,61,,69,5,
August 2012,Bussie Health Centre,10,0,35,,,,,1,,,,,,,,,1,,6,,,,,10,,104,12,
September 2012,Owlo CHPS,,,3,,,,,,,,,,,,,,,,1,,,1,,1,,2,14,
September 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Fian Health Center,2,0,38,,,1,,,,,,,,,,2,,,6,,,,,37,,147,3,
September 2012,Challa CHPS,3,0,9,,,,,,,,,,,,,,1,,,,,1,,,,12,1,
September 2012,Kojokperi Health Centre,10,0,60,,,1,,2,,,250,,1,,,,6,,1,2,3,1,,28,,67,4,
September 2012,Tabiesi CHPS,5,0,15,,,,,,,,,,,,,,2,,,,,,,15,,103,,
September 2012,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,1,,19,,
September 2012,Daffiama Health Centre,19,0,91,,,2,,,,4,,,51,,,,,,,,,2,,24,,174,16,
September 2012,Samanbo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,4,,25,,
September 2012,Kamahegu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2012,Issa Health Centre,8,0,36,,,6,,,,,,,3,11,,,7,,8,,,2,,30,,187,12,
September 2012,Bussie Health Centre,12,0,38,,,,,,,,,,,,,,6,,6,,,,,1,,132,7,
October 2012,Owlo CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,4,,8,5,
October 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Fian Health Center,5,0,49,,,2,,,1,,,,,2,,,7,,5,,,,,33,,114,3,
October 2012,Challa CHPS,5,0,4,,,,,,,,,,,,,,,,,,,,,,,2,,
October 2012,Kojokperi Health Centre,10,0,65,,,2,,1,,,,,,,,,12,,1,5,5,1,,21,,63,4,
October 2012,Tabiesi CHPS,5,0,20,,,,,,,,,,,,,,1,,1,,1,,,14,,52,2,
October 2012,Wogu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Daffiama Health Centre,18,0,88,,,3,,,,,,,52,,,,2,,1,,1,7,,15,12,174,6,
October 2012,Samanbo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,1,,13,,
October 2012,Kamahegu CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2012,Issa Health Centre,10,0,30,,,,,,,,,,1,9,,,10,,,,1,2,,16,,277,14,
October 2012,Bussie Health Centre,10,0,47,,3,4,,2,,,,,,1,,,8,,4,,,,,14,,126,14,
November 2012,Owlo CHPS,1,0,13,,,4,2,2,2,,,,1,,,,2,,,,,3,,5,,22,11,
November 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
November 2012,Fian Health Center,4,0,23,,,1,,,,,,,,2,,,14,,,,,1,,45,,54,3,
November 2012,Challa CHPS,2,0,5,,,,,,,,,,,,,,,,,,,,,6,,25,,
November 2012,Kojokperi Health Centre,14,0,78,,,3,,,,,,,,5,,,6,,,,,,,119,,79,14,
November 2012,Tabiesi CHPS,1,0,17,,,,,,,,,,,,,,,,,,,,,15,,47,,
November 2012,Wogu CHPS,3,0,16,,,,,,,,,,,1,,,,,2,,,,,2,,20,,
November 2012,Daffiama Health Centre,8,0,48,,,,,,,,,,61,14,,,7,,3,,,5,,32,,101,17,
November 2012,Samanbo CHPS,,,3,,,,,,,,,,,1,,,,,,,,,,,,9,,
November 2012,Kamahegu CHPS,,,2,,,,,,,,,,,,,,1,,,,,,,3,,2,,
November 2012,Issa Health Centre,9,0,15,,,2,,,,,,,2,9,,,8,,107,,,2,,34,,112,1,
November 2012,Bussie Health Centre,9,0,58,,,,,,,,,,,1,,,3,,5,,,,,41,,114,20,
December 2012,Owlo CHPS,1,0,6,,,2,,,2,,,,,,,,,,,,,,,13,,22,2,
December 2012,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
December 2012,Fian Health Center,4,0,30,,,1,,1,1,,,,,,,,,,,,,,,,,,,
December 2012,Challa CHPS,2,0,6,,,,,,,,,,,,,,,,,,,,,3,,6,,
December 2012,Kojokperi Health Centre,8,0,55,,,2,,,,,,,1,1,,,3,,4,3,4,,,36,,22,,
December 2012,Tabiesi CHPS,2,0,4,,,,,,,,,,,,,,,,,,,,,,,24,,
December 2012,Wogu CHPS,3,0,12,,,,,,,,,,,1,,,,,,,,,,,,5,,
December 2012,Daffiama Health Centre,18,0,100,,,5,,,6,4,,,26,17,,,3,,,,,2,,3,,129,5,
December 2012,Samanbo CHPS,,,,,,,,,,,,,,,,,,,,,,,,5,,5,,
December 2012,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,3,,7,,
December 2012,Issa Health Centre,3,0,33,,,2,,,,,,,2,4,,,5,,8,,3,1,,75,,95,,
December 2012,Bussie Health Centre,6,0,37,,,,,,,,,,,3,,,6,,7,,,1,,21,,58,7,
January 2013,Owlo CHPS,1,0,12,,,1,,,,,,,,,,,,,1,,,,,24,,22,4,
January 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
January 2013,Fian Health Center,5,0,25,,,4,,,,,,2,,4,,,2,,4,,1,1,,46,,84,4,
January 2013,Challa CHPS,1,0,5,,,,,,,,,,,,,,,,1,,,,,6,,6,2,
January 2013,Kojokperi Health Centre,10,0,72,,,3,,,,,,,,,,,13,,,,1,,,17,,41,6,
January 2013,Tabiesi CHPS,,,17,,,,,,,,,,,,,,,,1,,,,,12,,19,,
January 2013,Wogu CHPS,1,0,21,,,,,,,,,,,1,,,,,,,,,,5,,27,4,
January 2013,Daffiama Health Centre,14,0,64,,,3,,,1,,1,,17,5,,,1,,,,,2,,30,,162,3,
January 2013,Samanbo CHPS,,,1,,,,,,,,,,,,,,,,,,,,,3,,2,,
January 2013,Kamahegu CHPS,,,14,,,,,,,,,,,,,,,,,,,,,1,,1,,
January 2013,Issa Health Centre,7,0,34,,,1,,,,1,,,1,1,,,2,,2,1,,,,37,,90,,
January 2013,Bussie Health Centre,10,0,62,,,,,,,1,,,,1,,,5,,6,,,1,,31,,134,10,
February 2013,Owlo CHPS,,,15,,,2,,1,,,,,,,,,,,,,,1,,7,,26,2,
February 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
February 2013,Fian Health Center,2,0,22,,,2,,,2,,,,,2,,,1,,6,,,,,28,,47,4,
February 2013,Challa CHPS,,,11,,,,,,,,,,,,,,,,,,,,,4,,2,,
February 2013,Kojokperi Health Centre,14,0,65,,,2,,,,,,,,,,,4,,2,,,,,28,,69,2,
February 2013,Tabiesi CHPS,1,0,16,,,,,,,,,,,,,,,,3,,,,,12,,31,,
February 2013,Wogu CHPS,1,0,17,,,,,,,,,,,1,,,,,6,,,,,5,,16,,
February 2013,Daffiama Health Centre,10,0,59,,,1,,,,3,,6,7,14,,,4,,,,1,,,41,,171,2,
February 2013,Samanbo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,1,,1,,
February 2013,Kamahegu CHPS,,,13,,,,,,,,,,,,,,,,,,,,,,,1,,
February 2013,Issa Health Centre,,,17,,,,,,,,,,,7,,,,,,,1,,,56,1,117,,
February 2013,Bussie Health Centre,9,0,47,,,1,,,,,,,,,,,4,,9,,,,,12,,70,14,
March 2013,Owlo CHPS,1,0,13,,,2,1,,2,,,,,,,,,,,,,,,15,,17,3,
March 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
March 2013,Fian Health Center,2,0,24,,,,,1,,,,1,,,,,4,,10,,,,,25,,52,3,
March 2013,Challa CHPS,1,0,12,,,1,,,,,,,,,,,,,1,,,,,5,,3,3,
March 2013,Kojokperi Health Centre,8,0,81,,,3,,,,,,,,,,,5,,,3,,,,5,,13,6,
March 2013,Tabiesi CHPS,3,0,17,,,,,,,,,,,,,,1,,5,,3,1,,18,,21,2,
March 2013,Wogu CHPS,5,0,18,,,,,,,,,,,2,,,1,,2,,,,,14,,30,4,
March 2013,Daffiama Health Centre,12,0,75,,3,3,1,,10,3,11,,2,15,,,3,,,,,,,41,,150,11,
March 2013,Samanbo CHPS,,,3,,,,,,,,,,,,,,,,,,,,,5,,2,,
March 2013,Kamahegu CHPS,1,0,10,,,,,,,,,,,,,,,,,,,,,2,,5,,
March 2013,Issa Health Centre,,,20,,,,,,,,,,2,12,,,2,,5,1,1,2,,33,,68,4,
March 2013,Bussie Health Centre,11,0,33,,,,,,,,,,,3,,,4,,9,,,,,21,,32,3,
April 2013,Owlo CHPS,,,11,,,1,,,,,,,,,,,3,,1,,,2,,28,,28,4,
April 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
April 2013,Fian Health Center,2,0,13,,,1,,1,1,,,10,3,23,,,5,,,,3,2,,32,,117,3,
April 2013,Challa CHPS,1,0,22,,,2,,,,,,,14,,,,2,,1,,,,,4,,2,3,
April 2013,Kojokperi Health Centre,12,0,58,,,2,,,,,,,,1,,,11,,7,12,2,1,,11,,20,,
April 2013,Tabiesi CHPS,2,0,10,,,,,,,,,,,3,,,,,6,,,,,,,37,,
April 2013,Wogu CHPS,7,0,14,,,,,,,,,,,,,,4,,3,,,,,27,,22,,
April 2013,Daffiama Health Centre,20,0,57,,,5,,1,,,,10,3,23,,,5,,,,3,2,,32,,117,,
April 2013,Samanbo CHPS,,,4,,,,,,,,,,,,,,,,,,,,,2,,4,,
April 2013,Kamahegu CHPS,1,0,13,,,,,,,,,,,,,,,,,,,,,1,,6,,
April 2013,Issa Health Centre,7,0,33,,,1,,,,2,,,,12,,,11,,5,,4,4,,56,,69,,
April 2013,Bussie Health Centre,10,0,47,,,2,,1,,1,,,,6,,,2,,12,,1,1,,32,,62,9,
May 2013,Owlo CHPS,,,19,,,4,1,,4,,2,1,,1,,,2,,,,,,,42,,19,15,
May 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
May 2013,Fian Health Center,2,0,25,,,,1,,1,,,,,,,,1,,7,,,,,35,,46,5,
May 2013,Challa CHPS,1,0,15,,,2,,,,,,,,,,,1,,2,1,,,,9,,9,7,
May 2013,Kojokperi Health Centre,23,0,71,,,1,,,,,,,,6,2,,11,,7,4,15,,,21,,15,,
May 2013,Tabiesi CHPS,,,18,,,,,,2,,,,,,,,1,,7,,1,1,,8,,8,1,
May 2013,Wogu CHPS,1,0,15,,,1,,2,1,,,,,1,,,2,,3,,,1,,,,17,9,
May 2013,Daffiama Health Centre,24,0,61,,,2,,1,2,4,,27,3,,,,9,,,,9,2,,42,,86,5,
May 2013,Samanbo CHPS,,,6,,,,,,,,,,,,,,,,,,,,,,,4,,
May 2013,Kamahegu CHPS,,,18,,,,,,,,,,,,,,,,,,,,,2,,3,,
May 2013,Issa Health Centre,2,0,24,,,,,,,1,10,,,10,,,,,7,,7,,,61,,35,9,
May 2013,Bussie Health Centre,9,0,46,,,3,,,,,,,,6,,,10,,8,,1,1,,35,,41,23,
June 2013,Owlo CHPS,,,16,,,3,,,3,,,,,1,,,,,,,,1,,17,,16,2,
June 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
June 2013,Fian Health Center,8,0,20,,,,,,,,1,,,,,,2,,3,,,,,14,,38,4,
June 2013,Challa CHPS,1,0,11,,,1,,,,,,,,,,,2,,,1,,,,2,,5,3,
June 2013,Kojokperi Health Centre,13,0,27,,,2,,,,,,,,6,,,4,,4,,9,,,12,,16,,
June 2013,Tabiesi CHPS,,,19,,,,,,3,,,,,4,,,8,,4,,,,,9,,4,3,
June 2013,Wogu CHPS,3,0,16,,,,,,1,,,,,,,,,,,,,,,18,,19,12,
June 2013,Daffiama Health Centre,14,0,48,,,5,,,3,4,,3,7,27,,,7,,,,4,1,,85,,105,,
June 2013,Samanbo CHPS,,,5,,,,,,,,,,,,,,,,,,,,,3,,5,,
June 2013,Kamahegu CHPS,,,8,,,,,,,,,,,,,,,,,,,,,1,,,,
June 2013,Issa Health Centre,3,0,13,,,,,1,,,3,,,16,,,3,,2,,1,2,,49,,59,16,
June 2013,Bussie Health Centre,8,0,22,,,,,,,,,,,2,,,11,,6,,1,,,6,,27,23,
July 2013,Owlo CHPS,,,13,,,1,,,1,,,,,,,,6,,1,,,2,,23,,14,1,
July 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Fian Health Center,2,0,14,,,2,,,2,,3,,1,,,,5,,,,,,,14,,30,1,
July 2013,Challa CHPS,,,9,,,,,1,,,,,,,,,,,,,,,,2,,3,2,
July 2013,Kojokperi Health Centre,15,0,64,,,1,,,,,,,,3,,,3,,3,1,3,1,,9,,19,3,
July 2013,Tabiesi CHPS,,,14,,,,,,1,,,,,1,,,,,1,,,,,1,,7,2,
July 2013,Wogu CHPS,2,0,24,,,,,,,,,,,,,,,,11,,,,,12,,26,9,
July 2013,Daffiama Health Centre,8,0,57,,,1,,,,1,2,5,4,25,,1,11,,7,1,1,2,,59,,149,14,
July 2013,Samanbo CHPS,,,9,,,,,,,,,,,,,,,,,,,,,,,,,
July 2013,Kamahegu CHPS,,,10,,,,,,,,,,,,,,,,,,,,,,,12,,
July 2013,Issa Health Centre,3,0,28,,,,,,,,,,,9,,,1,,9,,,,,32,,43,,
July 2013,Bussie Health Centre,9,0,27,,,,,,,,,,,4,,,7,,7,,,,,25,1,21,6,
August 2013,Owlo CHPS,,,19,,,,,,,,,,,,,,1,,1,,,1,,13,,21,3,
August 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
August 2013,Fian Health Center,2,0,18,,,1,1,,1,,9,,,2,,,3,2,1,,5,,,32,,49,1,
August 2013,Challa CHPS,1,0,23,,,1,,1,,,,,,,,,,,4,,,,,10,,24,2,
August 2013,Kojokperi Health Centre,10,0,60,,,2,,,,,,,,1,,,4,,10,1,1,2,,29,,35,7,
August 2013,Tabiesi CHPS,,,32,,,1,,,1,,,,,,,,1,,,,,,,12,,50,5,
August 2013,Wogu CHPS,2,0,25,,,1,,,1,,,,,,,,,,5,,,,,14,,23,8,
August 2013,Daffiama Health Centre,6,0,60,,2,5,,,4,,4,4,7,22,,,7,,2,1,1,3,,64,,173,22,
August 2013,Samanbo CHPS,1,0,10,,1,1,,,,,,,1,,,,,,,,,,,1,,8,,
August 2013,Kamahegu CHPS,,,15,,,,,,,,,,,,,,,,,,,,,7,,14,,
August 2013,Issa Health Centre,6,0,50,,,,,,,,,,1,,,,1,,2,,,,,53,7,103,,
August 2013,Bussie Health Centre,8,0,43,,,1,,,,1,,,,4,,,6,,10,,,3,,16,,86,20,
September 2013,Owlo CHPS,1,0,11,,,1,,,3,,,,,,,,1,,,,,2,,15,,69,2,
September 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Fian Health Center,3,0,12,,,,,1,,,12,,,3,,,6,1,4,,1,1,,23,,147,6,
September 2013,Challa CHPS,,,13,,,1,,1,1,,,,,,,,,,,,,,,4,,12,6,
September 2013,Kojokperi Health Centre,15,0,60,,,3,,,,,,,,8,,1,4,,2,,,,,37,,110,2,
September 2013,Tabiesi CHPS,3,0,17,,,,,,1,,,,,1,,,1,,2,,,,,2,,30,,
September 2013,Wogu CHPS,3,0,26,,,3,,,3,,,,,,,,,,11,,,18,,11,,65,9,
September 2013,Daffiama Health Centre,13,0,51,,,2,,,,4,1,2,16,26,,6,14,,,2,,2,,74,,314,20,
September 2013,Samanbo CHPS,,,10,,,,,,,,,,,,,,,,,,,,,2,,8,,
September 2013,Kamahegu CHPS,,,11,,,,,,,,,,,,,,,,,,,,,,,,,
September 2013,Issa Health Centre,13,0,51,,,,,,,,,,,16,,,6,,9,,,8,,72,,295,,
September 2013,Bussie Health Centre,6,0,43,,1,3,,,,,3,,,2,,1,8,1,3,,,,,27,,212,20,
October 2013,Owlo CHPS,,,18,,,4,1,,4,,2,,,,,,2,,1,,,3,,20,,54,5,
October 2013,Jinpensi CHPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,
October 2013,Fian Health Center,8,0,24,,,,,,,,,,4,4,,1,5,,14,,,,,36,,145,5,
October 2013,Challa CHPS,,,14,,,,,,,,,,,,,,1,,,,,,,2,,2,,
October 2013,Kojokperi Health Centre,19,0,63,,,2,,,,,,,,5,,,4,,3,,,1,,17,,39,16,
October 2013,Tabiesi CHPS,,,13,,,,,,,,,,,,,,,,1,,,,,5,,34,2,
October 2013,Wogu CHPS,5,0,20,,,2,,,2,,,3,,,,,1,,10,,,,,9,,46,8,
October 2013,Daffiama Health Centre,20,0,50,,,3,,,4,6,50,27,28,41,,4,15,,5,,,1,,102,,344,21,
October 2013,Samanbo CHPS,,,7,,,,,,,,,,,,,,,,,,,,,1,,19,,
October 2013,Kamahegu CHPS,1,0,11,,,,,,,,,,,,,,,,,,,,,,,15,,
